ORDER_REF_index,ORDER_REF,GROSS,Total_in_netsuite,merchant_account,batch_number
A000170874,A000170874,600.0,Not_Available,JetBrainsAmericasUSD,139
A000170893,A000170893,450.0,Not_Available,JetBrainsAmericasUSD,139
A000170942,A000170942,140.0,Not_Available,JetBrainsAmericasUSD,139
A000171050,A000171050,450.0,Not_Available,JetBrainsAmericasUSD,139
A000171061,A000171061,100.0,Not_Available,JetBrainsAmericasUSD,139
A000171063,A000171063,266.0,Not_Available,JetBrainsAmericasUSD,139
A000171065,A000171065,400.0,Not_Available,JetBrainsAmericasUSD,139
A000171158,A000171158,500.0,Not_Available,JetBrainsAmericasUSD,139
A000171222,A000171222,358.0,Not_Available,JetBrainsAmericasUSD,139
A000171247,A000171247,28.0,Not_Available,JetBrainsAmericasUSD,139
A000171253,A000171253,450.0,Not_Available,JetBrainsAmericasUSD,139
A000171348,A000171348,682.0,Not_Available,JetBrainsAmericasUSD,139
A000171396,A000171396,615.0,Not_Available,JetBrainsAmericasUSD,139
A000171407,A000171407,14.0,Not_Available,JetBrainsAmericasUSD,139
A000171459,A000171459,314.0,Not_Available,JetBrainsAmericasUSD,139
A000171512,A000171512,398.0,Not_Available,JetBrainsAmericasUSD,139
A000171563,A000171563,260.0,Not_Available,JetBrainsAmericasUSD,139
A000171569,A000171569,450.0,Not_Available,JetBrainsAmericasUSD,139
A000171577,A000171577,120.0,Not_Available,JetBrainsAmericasUSD,139
A000171632,A000171632,295.0,Not_Available,JetBrainsAmericasUSD,139
A000171733,A000171733,100.0,Not_Available,JetBrainsAmericasUSD,139
A000171880,A000171880,264.0,Not_Available,JetBrainsAmericasUSD,139
A000171886,A000171886,415.0,Not_Available,JetBrainsAmericasUSD,139
A000171996,A000171996,106.0,Not_Available,JetBrainsAmericasUSD,139
A000172015,A000172015,500.0,Not_Available,JetBrainsAmericasUSD,139
A000172093,A000172093,455.0,Not_Available,JetBrainsAmericasUSD,139
A000172156,A000172156,260.0,Not_Available,JetBrainsAmericasUSD,139
A000172257,A000172257,620.0,Not_Available,JetBrainsAmericasUSD,139
A000172265,A000172265,200.0,Not_Available,JetBrainsAmericasUSD,139
A000172341,A000172341,255.0,Not_Available,JetBrainsAmericasUSD,139
A000172348,A000172348,140.0,Not_Available,JetBrainsAmericasUSD,139
A000172425,A000172425,190.0,Not_Available,JetBrainsAmericasUSD,139
A000172464,A000172464,620.0,Not_Available,JetBrainsAmericasUSD,139
A000172489,A000172489,56.0,Not_Available,JetBrainsAmericasUSD,139
A000172508,A000172508,94.0,Not_Available,JetBrainsAmericasUSD,139
A000172544,A000172544,126.0,Not_Available,JetBrainsAmericasUSD,139
A000172579,A000172579,250.0,Not_Available,JetBrainsAmericasUSD,139
A000172581,A000172581,196.0,Not_Available,JetBrainsAmericasUSD,139
A000172586,A000172586,130.0,Not_Available,JetBrainsAmericasUSD,139
A000172611,A000172611,835.0,Not_Available,JetBrainsAmericasUSD,139
A000172612,A000172612,120.0,Not_Available,JetBrainsAmericasUSD,139
A000172618,A000172618,380.0,Not_Available,JetBrainsAmericasUSD,139
A000172642,A000172642,618.0,Not_Available,JetBrainsAmericasUSD,139
A000172644,A000172644,495.0,Not_Available,JetBrainsAmericasUSD,139
A000172686,A000172686,200.0,Not_Available,JetBrainsAmericasUSD,139
A000172694,A000172694,168.0,Not_Available,JetBrainsAmericasUSD,139
A000172725,A000172725,600.0,Not_Available,JetBrainsAmericasUSD,139
A000172727,A000172727,450.0,Not_Available,JetBrainsAmericasUSD,139
A000172764,A000172764,76.0,Not_Available,JetBrainsAmericasUSD,139
A000172820,A000172820,539.0,Not_Available,JetBrainsAmericasUSD,139
A000172845,A000172845,132.0,Not_Available,JetBrainsAmericasUSD,139
A000172860,A000172860,613.0,Not_Available,JetBrainsAmericasUSD,139
A000172874,A000172874,84.0,Not_Available,JetBrainsAmericasUSD,139
A000172920,A000172920,700.0,Not_Available,JetBrainsAmericasUSD,139
A000172932,A000172932,850.0,Not_Available,JetBrainsAmericasUSD,139
A000172988,A000172988,265.0,Not_Available,JetBrainsAmericasUSD,139
A000173015,A000173015,126.0,Not_Available,JetBrainsAmericasUSD,139
A000173034,A000173034,532.0,Not_Available,JetBrainsAmericasUSD,139
A000173039,A000173039,14.0,Not_Available,JetBrainsAmericasUSD,139
A000173090,A000173090,240.0,Not_Available,JetBrainsAmericasUSD,139
A000173092,A000173092,550.0,Not_Available,JetBrainsAmericasUSD,139
A000173207,A000173207,455.0,Not_Available,JetBrainsAmericasUSD,139
A000173214,A000173214,287.0,Not_Available,JetBrainsAmericasUSD,139
A000173216,A000173216,156.0,Not_Available,JetBrainsAmericasUSD,139
A000173300,A000173300,224.0,Not_Available,JetBrainsAmericasUSD,139
A000173364,A000173364,186.0,Not_Available,JetBrainsAmericasUSD,139
A000173379,A000173379,780.0,Not_Available,JetBrainsAmericasUSD,139
A000173455,A000173455,650.0,Not_Available,JetBrainsAmericasUSD,139
A000173571,A000173571,320.0,Not_Available,JetBrainsAmericasUSD,139
A000173700,A000173700,510.0,Not_Available,JetBrainsAmericasUSD,139
A000173754,A000173754,680.0,Not_Available,JetBrainsAmericasUSD,139
A000173760,A000173760,950.0,Not_Available,JetBrainsAmericasUSD,139
A000173786,A000173786,212.0,Not_Available,JetBrainsAmericasUSD,139
A000173811,A000173811,855.0,Not_Available,JetBrainsAmericasUSD,139
A000173959,A000173959,250.0,Not_Available,JetBrainsAmericasUSD,139
A000174039,A000174039,222.0,Not_Available,JetBrainsAmericasUSD,139
A000174058,A000174058,535.0,Not_Available,JetBrainsAmericasUSD,139
A000174068,A000174068,280.0,Not_Available,JetBrainsAmericasUSD,139
A000174100,A000174100,360.0,Not_Available,JetBrainsAmericasUSD,139
A000174110,A000174110,580.0,Not_Available,JetBrainsAmericasUSD,139
A000174151,A000174151,28.0,Not_Available,JetBrainsAmericasUSD,139
A000174173,A000174173,200.0,Not_Available,JetBrainsAmericasUSD,139
A000174181,A000174181,160.0,Not_Available,JetBrainsAmericasUSD,139
A000174234,A000174234,740.0,Not_Available,JetBrainsAmericasUSD,139
A000174235,A000174235,150.0,Not_Available,JetBrainsAmericasUSD,139
A000174291,A000174291,198.0,Not_Available,JetBrainsAmericasUSD,139
A000174309,A000174309,264.0,Not_Available,JetBrainsAmericasUSD,139
A000174323,A000174323,98.0,Not_Available,JetBrainsAmericasUSD,139
A000174351,A000174351,550.0,Not_Available,JetBrainsAmericasUSD,139
A000174398,A000174398,212.0,Not_Available,JetBrainsAmericasUSD,139
A000174455,A000174455,140.0,Not_Available,JetBrainsAmericasUSD,139
A000174494,A000174494,204.0,Not_Available,JetBrainsAmericasUSD,139
A000174507,A000174507,182.0,Not_Available,JetBrainsAmericasUSD,139
A000174517,A000174517,40.0,Not_Available,JetBrainsAmericasUSD,139
A000174703,A000174703,400.0,Not_Available,JetBrainsAmericasUSD,139
A000174728,A000174728,144.0,Not_Available,JetBrainsAmericasUSD,139
A000174744,A000174744,504.0,Not_Available,JetBrainsAmericasUSD,139
A000174767,A000174767,56.0,Not_Available,JetBrainsAmericasUSD,139
A000174846,A000174846,605.0,Not_Available,JetBrainsAmericasUSD,139
A000174874,A000174874,1150.0,Not_Available,JetBrainsAmericasUSD,139
A000174984,A000174984,220.0,Not_Available,JetBrainsAmericasUSD,139
A000175056,A000175056,290.0,Not_Available,JetBrainsAmericasUSD,139
A000175070,A000175070,132.0,Not_Available,JetBrainsAmericasUSD,139
A000175126,A000175126,450.0,Not_Available,JetBrainsAmericasUSD,139
A000175170,A000175170,366.0,Not_Available,JetBrainsAmericasUSD,139
A000175204,A000175204,650.0,Not_Available,JetBrainsAmericasUSD,139
A000175207,A000175207,500.0,Not_Available,JetBrainsAmericasUSD,139
A000175247,A000175247,195.0,Not_Available,JetBrainsAmericasUSD,139
A000175304,A000175304,360.0,Not_Available,JetBrainsAmericasUSD,139
A000175374,A000175374,470.0,Not_Available,JetBrainsAmericasUSD,139
A000175381,A000175381,160.0,Not_Available,JetBrainsAmericasUSD,139
A000175421,A000175421,100.0,Not_Available,JetBrainsAmericasUSD,139
A000175486,A000175486,245.0,Not_Available,JetBrainsAmericasUSD,139
A000175494,A000175494,212.0,Not_Available,JetBrainsAmericasUSD,139
A000175499,A000175499,150.0,Not_Available,JetBrainsAmericasUSD,139
A000175504,A000175504,600.0,Not_Available,JetBrainsAmericasUSD,139
A000175519,A000175519,160.0,Not_Available,JetBrainsAmericasUSD,139
A000175525,A000175525,500.0,Not_Available,JetBrainsAmericasUSD,139
A000175535,A000175535,350.0,Not_Available,JetBrainsAmericasUSD,139
A000175536,A000175536,240.0,Not_Available,JetBrainsAmericasUSD,139
A000175678,A000175678,570.0,Not_Available,JetBrainsAmericasUSD,139
A000175719,A000175719,825.0,Not_Available,JetBrainsAmericasUSD,139
A000175765,A000175765,100.0,Not_Available,JetBrainsAmericasUSD,139
A000175772,A000175772,260.0,Not_Available,JetBrainsAmericasUSD,139
A000175796,A000175796,174.0,Not_Available,JetBrainsAmericasUSD,139
A000175828,A000175828,162.0,Not_Available,JetBrainsAmericasUSD,139
A000175841,A000175841,350.0,Not_Available,JetBrainsAmericasUSD,139
A000175847,A000175847,56.0,Not_Available,JetBrainsAmericasUSD,139
A000175896,A000175896,890.0,Not_Available,JetBrainsAmericasUSD,139
A000175902,A000175902,450.0,Not_Available,JetBrainsAmericasUSD,139
A000175903,A000175903,126.0,Not_Available,JetBrainsAmericasUSD,139
A000175913,A000175913,200.0,Not_Available,JetBrainsAmericasUSD,139
A000175940,A000175940,107.0,Not_Available,JetBrainsAmericasUSD,139
A000175948,A000175948,218.0,Not_Available,JetBrainsAmericasUSD,139
A000175971,A000175971,170.0,Not_Available,JetBrainsAmericasUSD,139
A000175998,A000175998,670.0,Not_Available,JetBrainsAmericasUSD,139
A000176010,A000176010,458.0,Not_Available,JetBrainsAmericasUSD,139
A000176016,A000176016,806.0,Not_Available,JetBrainsAmericasUSD,139
A000176017,A000176017,60.0,Not_Available,JetBrainsAmericasUSD,139
A000176043,A000176043,356.0,Not_Available,JetBrainsAmericasUSD,139
A000176053,A000176053,350.0,Not_Available,JetBrainsAmericasUSD,139
A000176113,A000176113,42.0,Not_Available,JetBrainsAmericasUSD,139
A000176115,A000176115,224.0,Not_Available,JetBrainsAmericasUSD,139
A000176258,A000176258,240.0,Not_Available,JetBrainsAmericasUSD,139
A000176269,A000176269,100.0,Not_Available,JetBrainsAmericasUSD,139
A000176294,A000176294,360.0,Not_Available,JetBrainsAmericasUSD,139
A000176311,A000176311,150.0,Not_Available,JetBrainsAmericasUSD,139
A000176313,A000176313,128.0,Not_Available,JetBrainsAmericasUSD,139
A000176387,A000176387,65.0,Not_Available,JetBrainsAmericasUSD,139
A000176444,A000176444,210.0,Not_Available,JetBrainsAmericasUSD,139
A000176481,A000176481,470.0,Not_Available,JetBrainsAmericasUSD,139
A000176526,A000176526,557.0,Not_Available,JetBrainsAmericasUSD,139
A000176595,A000176595,765.0,Not_Available,JetBrainsAmericasUSD,139
A000176638,A000176638,112.0,Not_Available,JetBrainsAmericasUSD,139
A000176674,A000176674,90.0,Not_Available,JetBrainsAmericasUSD,139
A000176678,A000176678,437.0,Not_Available,JetBrainsAmericasUSD,139
A000176711,A000176711,150.0,Not_Available,JetBrainsAmericasUSD,139
A000176766,A000176766,588.0,Not_Available,JetBrainsAmericasUSD,139
A000176776,A000176776,410.0,Not_Available,JetBrainsAmericasUSD,139
A000176781,A000176781,108.0,Not_Available,JetBrainsAmericasUSD,139
A000176806,A000176806,478.0,Not_Available,JetBrainsAmericasUSD,139
A000176811,A000176811,70.0,Not_Available,JetBrainsAmericasUSD,139
A000176988,A000176988,574.0,Not_Available,JetBrainsAmericasUSD,139
A000176993,A000176993,325.0,Not_Available,JetBrainsAmericasUSD,139
A000177044,A000177044,310.0,Not_Available,JetBrainsAmericasUSD,139
A000177105,A000177105,158.0,Not_Available,JetBrainsAmericasUSD,139
A000177113,A000177113,70.0,Not_Available,JetBrainsAmericasUSD,139
A000177141,A000177141,206.0,Not_Available,JetBrainsAmericasUSD,139
A000177175,A000177175,390.0,Not_Available,JetBrainsAmericasUSD,139
A000177328,A000177328,300.0,Not_Available,JetBrainsAmericasUSD,139
A000177354,A000177354,266.0,Not_Available,JetBrainsAmericasUSD,139
A000177490,A000177490,500.0,Not_Available,JetBrainsAmericasUSD,139
A000177540,A000177540,230.0,Not_Available,JetBrainsAmericasUSD,139
A000177618,A000177618,648.0,Not_Available,JetBrainsAmericasUSD,139
A000177651,A000177651,660.0,Not_Available,JetBrainsAmericasUSD,139
A000177676,A000177676,370.0,Not_Available,JetBrainsAmericasUSD,139
A000177685,A000177685,500.0,Not_Available,JetBrainsAmericasUSD,139
A000177797,A000177797,200.0,Not_Available,JetBrainsAmericasUSD,139
A000177808,A000177808,470.0,Not_Available,JetBrainsAmericasUSD,139
A000177849,A000177849,120.0,Not_Available,JetBrainsAmericasUSD,139
A000177902,A000177902,405.0,Not_Available,JetBrainsAmericasUSD,139
A000177915,A000177915,550.0,Not_Available,JetBrainsAmericasUSD,139
A000177956,A000177956,600.0,Not_Available,JetBrainsAmericasUSD,139
A000178141,A000178141,455.0,Not_Available,JetBrainsAmericasUSD,139
A000178163,A000178163,112.0,Not_Available,JetBrainsAmericasUSD,139
A000178400,A000178400,570.0,Not_Available,JetBrainsAmericasUSD,139
A000178407,A000178407,168.0,Not_Available,JetBrainsAmericasUSD,139
A000178438,A000178438,320.0,Not_Available,JetBrainsAmericasUSD,139
A000178473,A000178473,293.0,Not_Available,JetBrainsAmericasUSD,139
A000178491,A000178491,465.0,Not_Available,JetBrainsAmericasUSD,139
A000178541,A000178541,112.0,Not_Available,JetBrainsAmericasUSD,139
A000178563,A000178563,655.0,Not_Available,JetBrainsAmericasUSD,139
A000178651,A000178651,450.0,Not_Available,JetBrainsAmericasUSD,139
A000178667,A000178667,56.0,Not_Available,JetBrainsAmericasUSD,139
A000178704,A000178704,535.0,Not_Available,JetBrainsAmericasUSD,139
A000178724,A000178724,748.0,Not_Available,JetBrainsAmericasUSD,139
A000178787,A000178787,40.0,Not_Available,JetBrainsAmericasUSD,139
A000178824,A000178824,680.0,Not_Available,JetBrainsAmericasUSD,139
A000178849,A000178849,70.0,Not_Available,JetBrainsAmericasUSD,139
A000178903,A000178903,160.0,Not_Available,JetBrainsAmericasUSD,139
A000178921,A000178921,160.0,Not_Available,JetBrainsAmericasUSD,139
A000178936,A000178936,154.0,Not_Available,JetBrainsAmericasUSD,139
A000178977,A000178977,370.0,Not_Available,JetBrainsAmericasUSD,139
A000178997,A000178997,250.0,Not_Available,JetBrainsAmericasUSD,139
A000179051,A000179051,455.0,Not_Available,JetBrainsAmericasUSD,139
A000179107,A000179107,200.0,Not_Available,JetBrainsAmericasUSD,139
A000179113,A000179113,100.0,Not_Available,JetBrainsAmericasUSD,139
A000179134,A000179134,610.0,Not_Available,JetBrainsAmericasUSD,139
A000179156,A000179156,80.0,Not_Available,JetBrainsAmericasUSD,139
A000179232,A000179232,368.0,Not_Available,JetBrainsAmericasUSD,139
A000179237,A000179237,260.0,Not_Available,JetBrainsAmericasUSD,139
A000179247,A000179247,298.0,Not_Available,JetBrainsAmericasUSD,139
A000179263,A000179263,98.0,Not_Available,JetBrainsAmericasUSD,139
A000179299,A000179299,100.0,Not_Available,JetBrainsAmericasUSD,139
A000179365,A000179365,250.0,Not_Available,JetBrainsAmericasUSD,139
A000179371,A000179371,500.0,Not_Available,JetBrainsAmericasUSD,139
A000179445,A000179445,675.0,Not_Available,JetBrainsAmericasUSD,139
A000179450,A000179450,785.0,Not_Available,JetBrainsAmericasUSD,139
A000179514,A000179514,895.0,Not_Available,JetBrainsAmericasUSD,139
A000179710,A000179710,170.0,Not_Available,JetBrainsAmericasUSD,139
A000179757,A000179757,344.0,Not_Available,JetBrainsAmericasUSD,139
A000179894,A000179894,650.0,Not_Available,JetBrainsAmericasUSD,139
A000179906,A000179906,525.0,Not_Available,JetBrainsAmericasUSD,139
A000179958,A000179958,363.0,Not_Available,JetBrainsAmericasUSD,139
A000179963,A000179963,80.0,Not_Available,JetBrainsAmericasUSD,139
A000180070,A000180070,400.0,Not_Available,JetBrainsAmericasUSD,139
A000180075,A000180075,451.0,Not_Available,JetBrainsAmericasUSD,139
A000180087,A000180087,442.0,Not_Available,JetBrainsAmericasUSD,139
A000180136,A000180136,451.0,Not_Available,JetBrainsAmericasUSD,139
A000180153,A000180153,840.0,Not_Available,JetBrainsAmericasUSD,139
A000180179,A000180179,56.0,Not_Available,JetBrainsAmericasUSD,139
A000180220,A000180220,154.0,Not_Available,JetBrainsAmericasUSD,139
A000180276,A000180276,264.0,Not_Available,JetBrainsAmericasUSD,139
A000180327,A000180327,280.0,Not_Available,JetBrainsAmericasUSD,139
A000180332,A000180332,168.0,Not_Available,JetBrainsAmericasUSD,139
A000180347,A000180347,112.0,Not_Available,JetBrainsAmericasUSD,139
A000180354,A000180354,331.0,Not_Available,JetBrainsAmericasUSD,139
A000180387,A000180387,420.0,Not_Available,JetBrainsAmericasUSD,139
A000180395,A000180395,112.0,Not_Available,JetBrainsAmericasUSD,139
A000180401,A000180401,200.0,Not_Available,JetBrainsAmericasUSD,139
A000180413,A000180413,450.0,Not_Available,JetBrainsAmericasUSD,139
A000180426,A000180426,394.0,Not_Available,JetBrainsAmericasUSD,139
A000180476,A000180476,280.0,Not_Available,JetBrainsAmericasUSD,139
A000180491,A000180491,160.0,Not_Available,JetBrainsAmericasUSD,139
A000180496,A000180496,206.0,Not_Available,JetBrainsAmericasUSD,139
A000180523,A000180523,126.0,Not_Available,JetBrainsAmericasUSD,139
A000180526,A000180526,705.0,Not_Available,JetBrainsAmericasUSD,139
A000180529,A000180529,250.0,Not_Available,JetBrainsAmericasUSD,139
A000180557,A000180557,120.0,Not_Available,JetBrainsAmericasUSD,139
A000180577,A000180577,140.0,Not_Available,JetBrainsAmericasUSD,139
A000180603,A000180603,464.0,Not_Available,JetBrainsAmericasUSD,139
A000180650,A000180650,278.0,Not_Available,JetBrainsAmericasUSD,139
A000180662,A000180662,310.0,Not_Available,JetBrainsAmericasUSD,139
A000180670,A000180670,450.0,Not_Available,JetBrainsAmericasUSD,139
A000180671,A000180671,126.0,Not_Available,JetBrainsAmericasUSD,139
A000180784,A000180784,450.0,Not_Available,JetBrainsAmericasUSD,139
A000180858,A000180858,506.0,Not_Available,JetBrainsAmericasUSD,139
A000180864,A000180864,866.0,Not_Available,JetBrainsAmericasUSD,139
A000180879,A000180879,190.0,Not_Available,JetBrainsAmericasUSD,139
A000180937,A000180937,400.0,Not_Available,JetBrainsAmericasUSD,139
A000180990,A000180990,244.0,Not_Available,JetBrainsAmericasUSD,139
A000180994,A000180994,406.0,Not_Available,JetBrainsAmericasUSD,139
A000181002,A000181002,1120.0,Not_Available,JetBrainsAmericasUSD,139
A000181016,A000181016,390.0,Not_Available,JetBrainsAmericasUSD,139
A000181093,A000181093,300.0,Not_Available,JetBrainsAmericasUSD,139
A000181117,A000181117,250.0,Not_Available,JetBrainsAmericasUSD,139
A000181134,A000181134,202.0,Not_Available,JetBrainsAmericasUSD,139
A000181280,A000181280,690.0,Not_Available,JetBrainsAmericasUSD,139
A000181376,A000181376,440.0,Not_Available,JetBrainsAmericasUSD,139
A000181437,A000181437,250.0,Not_Available,JetBrainsAmericasUSD,139
A000181456,A000181456,196.0,Not_Available,JetBrainsAmericasUSD,139
A000181505,A000181505,455.0,Not_Available,JetBrainsAmericasUSD,139
A000181559,A000181559,150.0,Not_Available,JetBrainsAmericasUSD,139
A000181604,A000181604,410.0,Not_Available,JetBrainsAmericasUSD,139
A000181629,A000181629,465.0,Not_Available,JetBrainsAmericasUSD,139
A000181651,A000181651,140.0,Not_Available,JetBrainsAmericasUSD,139
A000181671,A000181671,220.0,Not_Available,JetBrainsAmericasUSD,139
A000181700,A000181700,630.0,Not_Available,JetBrainsAmericasUSD,139
A000181701,A000181701,328.0,Not_Available,JetBrainsAmericasUSD,139
A000181706,A000181706,220.0,Not_Available,JetBrainsAmericasUSD,139
A000181731,A000181731,140.0,Not_Available,JetBrainsAmericasUSD,139
A000181755,A000181755,700.0,Not_Available,JetBrainsAmericasUSD,139
A000181776,A000181776,440.0,Not_Available,JetBrainsAmericasUSD,139
A000181934,A000181934,300.0,Not_Available,JetBrainsAmericasUSD,139
A000181968,A000181968,400.0,Not_Available,JetBrainsAmericasUSD,139
A000181977,A000181977,220.0,Not_Available,JetBrainsAmericasUSD,139
A000182082,A000182082,440.0,Not_Available,JetBrainsAmericasUSD,139
A000182129,A000182129,300.0,Not_Available,JetBrainsAmericasUSD,139
A000182199,A000182199,168.0,Not_Available,JetBrainsAmericasUSD,139
A000182213,A000182213,200.0,Not_Available,JetBrainsAmericasUSD,139
A000182291,A000182291,650.0,Not_Available,JetBrainsAmericasUSD,139
A000182325,A000182325,104.0,Not_Available,JetBrainsAmericasUSD,139
A000182326,A000182326,310.0,Not_Available,JetBrainsAmericasUSD,139
A000182487,A000182487,240.0,Not_Available,JetBrainsAmericasUSD,139
A000182657,A000182657,84.0,Not_Available,JetBrainsAmericasUSD,139
A000182691,A000182691,156.0,Not_Available,JetBrainsAmericasUSD,139
A000182725,A000182725,390.0,Not_Available,JetBrainsAmericasUSD,139
A000182762,A000182762,168.0,Not_Available,JetBrainsAmericasUSD,139
A000182834,A000182834,126.0,Not_Available,JetBrainsAmericasUSD,139
A000182835,A000182835,180.0,Not_Available,JetBrainsAmericasUSD,139
A000182853,A000182853,460.0,Not_Available,JetBrainsAmericasUSD,139
A000182930,A000182930,148.0,Not_Available,JetBrainsAmericasUSD,139
A000182957,A000182957,28.0,Not_Available,JetBrainsAmericasUSD,139
A000182980,A000182980,460.0,Not_Available,JetBrainsAmericasUSD,139
A000183045,A000183045,146.0,Not_Available,JetBrainsAmericasUSD,139
A000183083,A000183083,14.0,Not_Available,JetBrainsAmericasUSD,139
A000183134,A000183134,208.0,Not_Available,JetBrainsAmericasUSD,139
A000183312,A000183312,630.0,Not_Available,JetBrainsAmericasUSD,139
A000183389,A000183389,112.0,Not_Available,JetBrainsAmericasUSD,139
A000183462,A000183462,950.0,Not_Available,JetBrainsAmericasUSD,139
A000183479,A000183479,350.0,Not_Available,JetBrainsAmericasUSD,139
A000183512,A000183512,420.0,Not_Available,JetBrainsAmericasUSD,139
A000183521,A000183521,14.0,Not_Available,JetBrainsAmericasUSD,139
A000183530,A000183530,365.0,Not_Available,JetBrainsAmericasUSD,139
A000183532,A000183532,550.0,Not_Available,JetBrainsAmericasUSD,139
A000183554,A000183554,370.0,Not_Available,JetBrainsAmericasUSD,139
A000183602,A000183602,335.0,Not_Available,JetBrainsAmericasUSD,139
A000183668,A000183668,500.0,Not_Available,JetBrainsAmericasUSD,139
A000183710,A000183710,490.0,Not_Available,JetBrainsAmericasUSD,139
A000183711,A000183711,330.0,Not_Available,JetBrainsAmericasUSD,139
A000183843,A000183843,360.0,Not_Available,JetBrainsAmericasUSD,139
A000183913,A000183913,400.0,Not_Available,JetBrainsAmericasUSD,139
A000183959,A000183959,98.0,Not_Available,JetBrainsAmericasUSD,139
A000183981,A000183981,256.0,Not_Available,JetBrainsAmericasUSD,139
A000184007,A000184007,520.0,Not_Available,JetBrainsAmericasUSD,139
A000184020,A000184020,258.0,Not_Available,JetBrainsAmericasUSD,139
A000184150,A000184150,128.0,Not_Available,JetBrainsAmericasUSD,139
A000184168,A000184168,490.0,Not_Available,JetBrainsAmericasUSD,139
A000184193,A000184193,200.0,Not_Available,JetBrainsAmericasUSD,139
A000184209,A000184209,210.0,Not_Available,JetBrainsAmericasUSD,139
A000184211,A000184211,20.0,Not_Available,JetBrainsAmericasUSD,139
A000184264,A000184264,114.0,Not_Available,JetBrainsAmericasUSD,139
A000184299,A000184299,955.0,Not_Available,JetBrainsAmericasUSD,139
A000184404,A000184404,232.0,Not_Available,JetBrainsAmericasUSD,139
A000184449,A000184449,790.0,Not_Available,JetBrainsAmericasUSD,139
A000184549,A000184549,140.0,Not_Available,JetBrainsAmericasUSD,139
A000184597,A000184597,50.0,Not_Available,JetBrainsAmericasUSD,139
A000184614,A000184614,870.0,Not_Available,JetBrainsAmericasUSD,139
A000184631,A000184631,325.0,Not_Available,JetBrainsAmericasUSD,139
A000184682,A000184682,276.0,Not_Available,JetBrainsAmericasUSD,139
A000184690,A000184690,214.0,Not_Available,JetBrainsAmericasUSD,139
A000184694,A000184694,665.0,Not_Available,JetBrainsAmericasUSD,139
A000184698,A000184698,470.0,Not_Available,JetBrainsAmericasUSD,139
A000184737,A000184737,314.0,Not_Available,JetBrainsAmericasUSD,139
A000184756,A000184756,272.0,Not_Available,JetBrainsAmericasUSD,139
A000184757,A000184757,180.0,Not_Available,JetBrainsAmericasUSD,139
A000184786,A000184786,428.0,Not_Available,JetBrainsAmericasUSD,139
A000184874,A000184874,220.0,Not_Available,JetBrainsAmericasUSD,139
A000184962,A000184962,261.0,Not_Available,JetBrainsAmericasUSD,139
A000184973,A000184973,112.0,Not_Available,JetBrainsAmericasUSD,139
A000185031,A000185031,174.0,Not_Available,JetBrainsAmericasUSD,139
A000185068,A000185068,240.0,Not_Available,JetBrainsAmericasUSD,139
A000185112,A000185112,605.0,Not_Available,JetBrainsAmericasUSD,139
A000185180,A000185180,780.0,Not_Available,JetBrainsAmericasUSD,139
A000185226,A000185226,310.0,Not_Available,JetBrainsAmericasUSD,139
A000185235,A000185235,210.0,Not_Available,JetBrainsAmericasUSD,139
A000185262,A000185262,983.0,Not_Available,JetBrainsAmericasUSD,139
A000185267,A000185267,112.0,Not_Available,JetBrainsAmericasUSD,139
A000185353,A000185353,400.0,Not_Available,JetBrainsAmericasUSD,139
A000185438,A000185438,256.0,Not_Available,JetBrainsAmericasUSD,139
A000185471,A000185471,300.0,Not_Available,JetBrainsAmericasUSD,139
A000185529,A000185529,220.0,Not_Available,JetBrainsAmericasUSD,139
A000185557,A000185557,400.0,Not_Available,JetBrainsAmericasUSD,139
A000185609,A000185609,200.0,Not_Available,JetBrainsAmericasUSD,139
A000185681,A000185681,100.0,Not_Available,JetBrainsAmericasUSD,139
A000185682,A000185682,280.0,Not_Available,JetBrainsAmericasUSD,139
A000185715,A000185715,740.0,Not_Available,JetBrainsAmericasUSD,139
A000185719,A000185719,520.0,Not_Available,JetBrainsAmericasUSD,139
A000185730,A000185730,420.0,Not_Available,JetBrainsAmericasUSD,139
A000185852,A000185852,360.0,Not_Available,JetBrainsAmericasUSD,139
A000185885,A000185885,50.0,Not_Available,JetBrainsAmericasUSD,139
A000186046,A000186046,198.0,Not_Available,JetBrainsAmericasUSD,139
A000186047,A000186047,112.0,Not_Available,JetBrainsAmericasUSD,139
A000186058,A000186058,220.0,Not_Available,JetBrainsAmericasUSD,139
A000186071,A000186071,300.0,Not_Available,JetBrainsAmericasUSD,139
A000186088,A000186088,280.0,Not_Available,JetBrainsAmericasUSD,139
A000186193,A000186193,42.0,Not_Available,JetBrainsAmericasUSD,139
A000186288,A000186288,370.0,Not_Available,JetBrainsAmericasUSD,139
A000186338,A000186338,498.0,Not_Available,JetBrainsAmericasUSD,139
A000186434,A000186434,90.0,Not_Available,JetBrainsAmericasUSD,139
A000186464,A000186464,192.0,Not_Available,JetBrainsAmericasUSD,139
A000186475,A000186475,520.0,Not_Available,JetBrainsAmericasUSD,139
A000186614,A000186614,450.0,Not_Available,JetBrainsAmericasUSD,139
A000186658,A000186658,484.0,Not_Available,JetBrainsAmericasUSD,139
A000186670,A000186670,465.0,Not_Available,JetBrainsAmericasUSD,139
A000186677,A000186677,28.0,Not_Available,JetBrainsAmericasUSD,139
A000186730,A000186730,420.0,Not_Available,JetBrainsAmericasUSD,139
